FileName,SlowdownSpeed,Iteration,Benchmark,IsSlowdown,Method1,Percent1,Method2,Percent2,Method3,Percent3,Method4,Percent4,Method5,Percent5
100_8_NBody_Slowdown.xml,100,8,NBody,Slowdown,"NBody.innerBenchmarkLoop",50.5,"nbody.Body.setVZ",42.5,"nbody.Body.setZ",6.9,"nbody.NBodySystem.advance",0.1,"Run.printResult",0.0
100_8_Permute_NoSlowdown.xml,100,8,Permute,NoSlowdown,"Permute.permute",99.9,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"java.lang.ClassLoader.loadClass",0.0
100_8_Permute_Slowdown.xml,100,8,Permute,Slowdown,"Permute.permute",99.9,"Permute.benchmark",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"java.io.PrintStream.println",0.0
100_8_Queens_NoSlowdown.xml,100,8,Queens,NoSlowdown,"Queens.placeQueen",97.1,"Queens.queens",2.6,"Queens.benchmark",0.1,"Run.printResult",0.1,"Run.reportBenchmark",0.1
100_8_Queens_Slowdown.xml,100,8,Queens,Slowdown,"Queens.placeQueen",98.5,"Queens.queens",1.3,"Queens.benchmark",0.1,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0
100_8_Richards_NoSlowdown.xml,100,8,Richards,NoSlowdown,"richards.Scheduler.schedule",26.7,"richards.TaskControlBlock.runTask",18.1,"richards.Scheduler$HandlerProcessFunction.apply",12.8,"richards.TaskState.isTaskHoldingOrWaiting",12.7,"richards.Scheduler$DeviceProcessFunction.apply",8.1
100_8_Richards_Slowdown.xml,100,8,Richards,Slowdown,"richards.Scheduler.schedule",27.8,"richards.TaskControlBlock.runTask",17.1,"richards.TaskState.isTaskHoldingOrWaiting",12.7,"richards.Scheduler$HandlerProcessFunction.apply",11.9,"richards.Scheduler$DeviceProcessFunction.apply",7.5
100_8_Sieve_NoSlowdown.xml,100,8,Sieve,NoSlowdown,"Sieve.sieve",99.8,"Benchmark.innerBenchmarkLoop",0.1,"Run.printResult",0.0,"Run.measure",0.0,"Sieve.benchmark",0.0
100_8_Sieve_Slowdown.xml,100,8,Sieve,Slowdown,"Sieve.sieve",99.9,"Benchmark.innerBenchmarkLoop",0.0,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"java.util.Arrays.fill",0.0
100_8_Storage_NoSlowdown.xml,100,8,Storage,NoSlowdown,"Storage.buildTreeDepth",61.6,"Storage.lambda$buildTreeDepth$0",26.9,"som.Arrays.setAll",11.0,"som.Random.next",0.5,"Run.printResult",0.0
100_8_Storage_Slowdown.xml,100,8,Storage,Slowdown,"Storage.buildTreeDepth",64.3,"Storage.lambda$buildTreeDepth$0",23.9,"som.Arrays.setAll",11.4,"som.Random.next",0.3,"java.io.PrintStream.println",0.0
100_8_Towers_NoSlowdown.xml,100,8,Towers,NoSlowdown,"Towers.moveDisks",89.0,"Towers.moveTopDisk",10.7,"Towers.benchmark",0.2,"Towers.pushDisk",0.0,"Benchmark.innerBenchmarkLoop",0.0
100_8_Towers_Slowdown.xml,100,8,Towers,Slowdown,"Towers.moveDisks",89.2,"Towers.moveTopDisk",10.7,"Towers.benchmark",0.0,"java.io.PrintStream.println",0.0,"Run.printResult",0.0
100_9_Bounce_NoSlowdown.xml,100,9,Bounce,NoSlowdown,"Bounce.benchmark",92.9,"java.util.Arrays.setAll",7.0,"java.io.PrintStream.println",0.1,"Run.printResult",0.1,"Bounce.verifyResult",0.0
100_9_Bounce_Slowdown.xml,100,9,Bounce,Slowdown,"Bounce.benchmark",94.8,"java.util.Arrays.setAll",5.2,"Benchmark.innerBenchmarkLoop",0.0,"Bounce.verifyResult",0.0,"Run.printResult",0.0
100_9_CD_NoSlowdown.xml,100,9,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",18.7,"cd.Vector2D.compareTo",17.9,"cd.CollisionDetector.recurse",17.6,"cd.RedBlackTree.put",10.4,"cd.RedBlackTree.findNode",6.1
100_9_CD_Slowdown.xml,100,9,CD,Slowdown,"cd.RedBlackTree.treeInsert",19.2,"cd.CollisionDetector.recurse",18.2,"cd.Vector2D.compareTo",17.5,"cd.RedBlackTree.put",12.9,"cd.RedBlackTree.findNode",7.9
100_9_DeltaBlue_NoSlowdown.xml,100,9,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",59.6,"deltablue.Plan.execute",8.6,"som.Vector.forEach",6.6,"deltablue.EqualityConstraint.execute",4.6,"deltablue.Planner.addPropagate",2.1
100_9_DeltaBlue_Slowdown.xml,100,9,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",62.9,"deltablue.Plan.execute",9.0,"deltablue.EqualityConstraint.execute",8.1,"som.Vector.forEach",5.0,"deltablue.ScaleConstraint.execute",1.4
100_9_Havlak_NoSlowdown.xml,100,9,Havlak,NoSlowdown,"som.Vector.hasSome",30.9,"som.Vector.forEach",13.2,"som.Vector.append",12.5,"havlak.HavlakLoopFinder.findLoops",7.4,"havlak.SimpleLoop.setParent",6.5
100_9_Havlak_Slowdown.xml,100,9,Havlak,Slowdown,"som.Vector.hasSome",27.3,"som.Vector.append",21.0,"som.Vector.forEach",18.4,"havlak.HavlakLoopFinder.findLoops",6.9,"havlak.HavlakLoopFinder.stepD",4.2
100_9_Json_NoSlowdown.xml,100,9,Json,NoSlowdown,"json.JsonPureStringParser.read",24.1,"json.JsonPureStringParser.isWhiteSpace",12.1,"json.JsonPureStringParser.readStringInternal",11.4,"json.JsonPureStringParser.isDigit",6.0,"json.JsonPureStringParser.readChar",5.6
100_9_Json_Slowdown.xml,100,9,Json,Slowdown,"json.JsonPureStringParser.read",23.7,"json.JsonPureStringParser.isWhiteSpace",13.4,"json.JsonPureStringParser.readStringInternal",12.8,"json.JsonPureStringParser.isDigit",7.5,"java.lang.StringBuilder.append",6.4
100_9_List_NoSlowdown.xml,100,9,List,NoSlowdown,"List.isShorterThan",79.2,"List.tail",19.9,"List.makeList",0.7,"List$Element.length",0.1,"List.benchmark",0.1
100_9_List_Slowdown.xml,100,9,List,Slowdown,"List.isShorterThan",82.5,"List.tail",17.0,"List.makeList",0.4,"List$Element.length",0.0,"List.benchmark",0.0
100_9_Mandelbrot_NoSlowdown.xml,100,9,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",100.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"java.io.PrintStream.println",0.0,"",0
100_9_Mandelbrot_Slowdown.xml,100,9,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"Run.printResult",0.0,"Run.runBenchmark",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0
100_9_NBody_NoSlowdown.xml,100,9,NBody,NoSlowdown,"nbody.Body.setVZ",82.6,"nbody.Body.setZ",15.7,"NBody.innerBenchmarkLoop",1.4,"nbody.NBodySystem.advance",0.2,"Run.printResult",0.1
100_9_NBody_Slowdown.xml,100,9,NBody,Slowdown,"NBody.innerBenchmarkLoop",51.6,"nbody.Body.setVZ",41.6,"nbody.Body.setZ",6.7,"nbody.NBodySystem.advance",0.1,"java.lang.ClassLoader.loadClass",0.0
100_9_Permute_NoSlowdown.xml,100,9,Permute,NoSlowdown,"Permute.permute",99.9,"Permute.benchmark",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"",0
100_9_Permute_Slowdown.xml,100,9,Permute,Slowdown,"Permute.permute",99.9,"Run.printResult",0.0,"Harness.processArguments",0.0,"Run.getSuiteFromName",0.0,"java.lang.Integer.valueOf",0.0
100_9_Queens_NoSlowdown.xml,100,9,Queens,NoSlowdown,"Queens.placeQueen",97.7,"Queens.queens",2.0,"Queens.benchmark",0.1,"java.io.PrintStream.println",0.1,"Benchmark.innerBenchmarkLoop",0.0
100_9_Queens_Slowdown.xml,100,9,Queens,Slowdown,"Queens.placeQueen",98.7,"Queens.queens",1.1,"Queens.benchmark",0.1,"Benchmark.innerBenchmarkLoop",0.1,"Run.printResult",0.0
100_9_Richards_NoSlowdown.xml,100,9,Richards,NoSlowdown,"richards.Scheduler.schedule",24.9,"richards.TaskControlBlock.runTask",17.2,"richards.TaskState.isTaskHoldingOrWaiting",13.7,"richards.Scheduler$HandlerProcessFunction.apply",12.8,"richards.Scheduler$DeviceProcessFunction.apply",9.3
100_9_Richards_Slowdown.xml,100,9,Richards,Slowdown,"richards.Scheduler.schedule",27.1,"richards.TaskControlBlock.runTask",16.6,"richards.TaskState.isTaskHoldingOrWaiting",12.9,"richards.Scheduler$HandlerProcessFunction.apply",12.1,"richards.Scheduler$DeviceProcessFunction.apply",7.6
100_9_Sieve_NoSlowdown.xml,100,9,Sieve,NoSlowdown,"Sieve.sieve",99.8,"Benchmark.innerBenchmarkLoop",0.1,"Sieve.benchmark",0.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0
100_9_Sieve_Slowdown.xml,100,9,Sieve,Slowdown,"Sieve.sieve",99.9,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"Run.reportBenchmark",0.0
100_9_Storage_NoSlowdown.xml,100,9,Storage,NoSlowdown,"Storage.buildTreeDepth",62.2,"Storage.lambda$buildTreeDepth$0",25.9,"som.Arrays.setAll",11.2,"som.Random.next",0.7,"Run.printResult",0.0
100_9_Storage_Slowdown.xml,100,9,Storage,Slowdown,"Storage.buildTreeDepth",64.0,"Storage.lambda$buildTreeDepth$0",24.0,"som.Arrays.setAll",11.5,"som.Random.next",0.4,"Run.printResult",0.0
100_9_Towers_NoSlowdown.xml,100,9,Towers,NoSlowdown,"Towers.moveDisks",89.5,"Towers.moveTopDisk",10.2,"Towers.benchmark",0.2,"Run.printResult",0.1,"Towers.popDiskFrom",0.0
100_9_Towers_Slowdown.xml,100,9,Towers,Slowdown,"Towers.moveDisks",89.1,"Towers.moveTopDisk",10.8,"Towers.benchmark",0.1,"Run.printResult",0.0,"java.io.PrintStream.println",0.0
150_10_Bounce_NoSlowdown.xml,150,10,Bounce,NoSlowdown,"Bounce.benchmark",93.5,"java.util.Arrays.setAll",6.3,"Benchmark.innerBenchmarkLoop",0.1,"java.io.PrintStream.println",0.1,"Run.printResult",0.0
150_10_Bounce_Slowdown.xml,150,10,Bounce,Slowdown,"Bounce.benchmark",94.6,"java.util.Arrays.setAll",5.4,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"java.io.PrintStream.println",0.0
150_10_CD_NoSlowdown.xml,150,10,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",19.0,"cd.Vector2D.compareTo",18.1,"cd.CollisionDetector.recurse",17.3,"cd.RedBlackTree.put",11.6,"cd.RedBlackTree.findNode",5.7
150_10_CD_Slowdown.xml,150,10,CD,Slowdown,"cd.RedBlackTree.treeInsert",20.1,"cd.CollisionDetector.recurse",19.7,"cd.Vector2D.compareTo",18.4,"cd.RedBlackTree.put",13.5,"cd.RedBlackTree.findNode",8.0
150_10_DeltaBlue_NoSlowdown.xml,150,10,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",59.4,"deltablue.Plan.execute",8.6,"som.Vector.forEach",6.7,"deltablue.EqualityConstraint.execute",5.1,"deltablue.Planner.addPropagate",2.2
150_10_DeltaBlue_Slowdown.xml,150,10,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",61.4,"deltablue.Plan.execute",9.6,"deltablue.EqualityConstraint.execute",6.0,"som.Vector.forEach",5.0,"deltablue.Planner.addPropagate",2.6
150_10_Havlak_NoSlowdown.xml,150,10,Havlak,NoSlowdown,"som.Vector.hasSome",30.5,"som.Vector.forEach",13.5,"som.Vector.append",12.5,"havlak.HavlakLoopFinder.findLoops",7.7,"havlak.SimpleLoop.setParent",6.5
150_10_Havlak_Slowdown.xml,150,10,Havlak,Slowdown,"som.Vector.hasSome",32.0,"som.Vector.forEach",18.4,"som.Vector.append",12.2,"havlak.HavlakLoopFinder.findLoops",8.0,"havlak.HavlakLoopFinder.doDFS",4.8
150_10_Json_NoSlowdown.xml,150,10,Json,NoSlowdown,"json.JsonPureStringParser.read",25.3,"json.JsonPureStringParser.isWhiteSpace",11.9,"json.JsonPureStringParser.readStringInternal",11.1,"json.JsonPureStringParser.isDigit",6.3,"java.lang.StringBuilder.append",5.5
150_10_Json_Slowdown.xml,150,10,Json,Slowdown,"json.JsonPureStringParser.read",25.9,"json.JsonPureStringParser.isWhiteSpace",13.5,"json.JsonPureStringParser.readStringInternal",13.1,"json.JsonPureStringParser.isDigit",7.8,"java.lang.StringBuilder.append",6.0
150_10_List_NoSlowdown.xml,150,10,List,NoSlowdown,"List.isShorterThan",78.8,"List.tail",20.3,"List.makeList",0.6,"List$Element.length",0.1,"List.benchmark",0.1
150_10_List_Slowdown.xml,150,10,List,Slowdown,"List.isShorterThan",84.3,"List.tail",15.3,"List.makeList",0.3,"List$Element.length",0.0,"Benchmark.innerBenchmarkLoop",0.0
150_10_Mandelbrot_NoSlowdown.xml,150,10,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",99.9,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"Run.printTotal",0.0,"Run.reportBenchmark",0.0
150_10_Mandelbrot_Slowdown.xml,150,10,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"",0,"",0
150_10_NBody_NoSlowdown.xml,150,10,NBody,NoSlowdown,"nbody.Body.setVZ",82.4,"nbody.Body.setZ",15.7,"NBody.innerBenchmarkLoop",1.6,"nbody.NBodySystem.advance",0.2,"Run.printResult",0.0
150_10_NBody_Slowdown.xml,150,10,NBody,Slowdown,"NBody.innerBenchmarkLoop",60.5,"nbody.Body.setVZ",33.6,"nbody.Body.setZ",5.7,"nbody.NBodySystem.advance",0.1,"java.lang.ClassLoader.loadClass",0.0
150_10_Permute_NoSlowdown.xml,150,10,Permute,NoSlowdown,"Permute.permute",99.9,"Permute.benchmark",0.1,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"java.lang.ClassLoader.loadClass",0.0
150_10_Permute_Slowdown.xml,150,10,Permute,Slowdown,"Permute.permute",99.7,"Run.measure",0.2,"Permute.benchmark",0.1,"java.io.PrintStream.println",0.0,"Run.doRuns",0.0
150_10_Queens_NoSlowdown.xml,150,10,Queens,NoSlowdown,"Queens.placeQueen",97.6,"Queens.queens",2.1,"Run.printResult",0.1,"Benchmark.innerBenchmarkLoop",0.1,"Queens.benchmark",0.0
150_10_Queens_Slowdown.xml,150,10,Queens,Slowdown,"Queens.placeQueen",98.6,"Queens.queens",1.2,"Queens.benchmark",0.1,"java.io.PrintStream.println",0.0,"Benchmark.innerBenchmarkLoop",0.0
150_10_Richards_NoSlowdown.xml,150,10,Richards,NoSlowdown,"richards.Scheduler.schedule",25.5,"richards.TaskControlBlock.runTask",18.9,"richards.TaskState.isTaskHoldingOrWaiting",12.6,"richards.Scheduler$HandlerProcessFunction.apply",12.5,"richards.Scheduler$DeviceProcessFunction.apply",8.5
150_10_Richards_Slowdown.xml,150,10,Richards,Slowdown,"richards.Scheduler.schedule",27.9,"richards.TaskControlBlock.runTask",18.6,"richards.TaskState.isTaskHoldingOrWaiting",13.8,"richards.Scheduler$HandlerProcessFunction.apply",13.0,"richards.Scheduler$DeviceProcessFunction.apply",8.0
150_10_Sieve_NoSlowdown.xml,150,10,Sieve,NoSlowdown,"Sieve.sieve",99.8,"Benchmark.innerBenchmarkLoop",0.1,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"java.util.Arrays.fill",0.0
150_10_Sieve_Slowdown.xml,150,10,Sieve,Slowdown,"Sieve.sieve",100.0,"Benchmark.innerBenchmarkLoop",0.0,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0
150_10_Storage_NoSlowdown.xml,150,10,Storage,NoSlowdown,"Storage.buildTreeDepth",86.6,"Storage.lambda$buildTreeDepth$0",9.7,"som.Arrays.setAll",3.0,"som.Random.next",0.5,"java.io.PrintStream.println",0.1
150_10_Storage_Slowdown.xml,150,10,Storage,Slowdown,"Storage.buildTreeDepth",85.9,"Storage.lambda$buildTreeDepth$0",9.3,"som.Arrays.setAll",4.4,"som.Random.next",0.3,"Run.printResult",0.0
150_10_Towers_NoSlowdown.xml,150,10,Towers,NoSlowdown,"Towers.moveDisks",90.0,"Towers.moveTopDisk",9.7,"Towers.benchmark",0.2,"Run.reportBenchmark",0.0,"Run.measure",0.0
150_10_Towers_Slowdown.xml,150,10,Towers,Slowdown,"Towers.moveDisks",89.5,"Towers.moveTopDisk",10.4,"Towers.benchmark",0.1,"java.io.PrintStream.println",0.0,"Run.printResult",0.0
150_1_Bounce_NoSlowdown.xml,150,1,Bounce,NoSlowdown,"Bounce.benchmark",93.0,"java.util.Arrays.setAll",6.9,"Benchmark.innerBenchmarkLoop",0.1,"java.io.PrintStream.println",0.1,"Run.printResult",0.0
150_1_Bounce_Slowdown.xml,150,1,Bounce,Slowdown,"Bounce.benchmark",94.3,"java.util.Arrays.setAll",5.7,"Benchmark.innerBenchmarkLoop",0.0,"Run.printResult",0.0,"Run.runBenchmark",0.0
150_1_CD_NoSlowdown.xml,150,1,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",18.7,"cd.Vector2D.compareTo",17.9,"cd.CollisionDetector.recurse",17.7,"cd.RedBlackTree.put",11.2,"cd.RedBlackTree.findNode",5.8
150_1_CD_Slowdown.xml,150,1,CD,Slowdown,"cd.RedBlackTree.treeInsert",21.1,"cd.CollisionDetector.recurse",18.8,"cd.Vector2D.compareTo",17.8,"cd.RedBlackTree.put",14.0,"cd.RedBlackTree.findNode",7.9
150_1_DeltaBlue_NoSlowdown.xml,150,1,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",59.2,"deltablue.Plan.execute",9.1,"som.Vector.forEach",6.3,"deltablue.EqualityConstraint.execute",4.5,"deltablue.Planner.addPropagate",2.1
150_1_DeltaBlue_Slowdown.xml,150,1,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",61.5,"deltablue.Plan.execute",9.6,"deltablue.EqualityConstraint.execute",6.2,"som.Vector.forEach",4.9,"deltablue.Planner.addPropagate",2.5
150_1_Havlak_NoSlowdown.xml,150,1,Havlak,NoSlowdown,"som.Vector.hasSome",30.9,"som.Vector.forEach",13.0,"som.Vector.append",12.4,"havlak.HavlakLoopFinder.findLoops",7.1,"havlak.SimpleLoop.setParent",6.6
150_1_Havlak_Slowdown.xml,150,1,Havlak,Slowdown,"som.Vector.hasSome",32.2,"som.Vector.forEach",18.5,"som.Vector.append",12.2,"havlak.HavlakLoopFinder.findLoops",7.7,"havlak.HavlakLoopFinder.doDFS",4.8
150_1_Json_NoSlowdown.xml,150,1,Json,NoSlowdown,"json.JsonPureStringParser.read",24.7,"json.JsonPureStringParser.isWhiteSpace",12.2,"json.JsonPureStringParser.readStringInternal",11.2,"json.JsonPureStringParser.isDigit",6.2,"json.JsonPureStringParser.readChar",5.3
150_1_Json_Slowdown.xml,150,1,Json,Slowdown,"json.JsonPureStringParser.read",24.9,"json.JsonPureStringParser.isWhiteSpace",13.3,"json.JsonPureStringParser.readStringInternal",13.0,"json.JsonPureStringParser.isDigit",7.5,"java.lang.StringBuilder.append",6.2
150_1_List_NoSlowdown.xml,150,1,List,NoSlowdown,"List.isShorterThan",79.2,"List.tail",20.1,"List.makeList",0.5,"List.benchmark",0.1,"Benchmark.innerBenchmarkLoop",0.0
150_1_List_Slowdown.xml,150,1,List,Slowdown,"List.isShorterThan",84.1,"List.tail",15.5,"List.makeList",0.3,"List.benchmark",0.0,"List$Element.length",0.0
150_1_Mandelbrot_NoSlowdown.xml,150,1,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",100.0,"Run.printResult",0.0,"Run.printTotal",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0
150_1_Mandelbrot_Slowdown.xml,150,1,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0
150_1_NBody_NoSlowdown.xml,150,1,NBody,NoSlowdown,"nbody.Body.setVZ",83.9,"nbody.Body.setZ",14.5,"NBody.innerBenchmarkLoop",1.2,"nbody.NBodySystem.advance",0.2,"java.io.PrintStream.println",0.0
150_1_NBody_Slowdown.xml,150,1,NBody,Slowdown,"NBody.innerBenchmarkLoop",60.1,"nbody.Body.setVZ",34.2,"nbody.Body.setZ",5.5,"nbody.NBodySystem.advance",0.1,"java.io.PrintStream.println",0.0
150_1_Permute_NoSlowdown.xml,150,1,Permute,NoSlowdown,"Permute.permute",99.9,"java.io.PrintStream.println",0.0,"Permute.benchmark",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0
150_1_Permute_Slowdown.xml,150,1,Permute,Slowdown,"Permute.permute",99.8,"Run.measure",0.1,"Permute.benchmark",0.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0
150_1_Queens_NoSlowdown.xml,150,1,Queens,NoSlowdown,"Queens.placeQueen",97.2,"Queens.queens",2.4,"Queens.benchmark",0.1,"Benchmark.innerBenchmarkLoop",0.1,"Run.printResult",0.1
150_1_Queens_Slowdown.xml,150,1,Queens,Slowdown,"Queens.placeQueen",98.8,"Queens.queens",1.0,"Queens.benchmark",0.1,"java.util.Arrays.fill",0.0,"Benchmark.innerBenchmarkLoop",0.0
150_1_Richards_NoSlowdown.xml,150,1,Richards,NoSlowdown,"richards.Scheduler.schedule",25.6,"richards.TaskControlBlock.runTask",17.9,"richards.TaskState.isTaskHoldingOrWaiting",13.5,"richards.Scheduler$HandlerProcessFunction.apply",12.6,"richards.Scheduler$DeviceProcessFunction.apply",8.8
150_1_Richards_Slowdown.xml,150,1,Richards,Slowdown,"richards.Scheduler.schedule",28.1,"richards.TaskControlBlock.runTask",18.5,"richards.TaskState.isTaskHoldingOrWaiting",13.8,"richards.Scheduler$HandlerProcessFunction.apply",13.3,"richards.Scheduler$DeviceProcessFunction.apply",8.2
150_1_Sieve_NoSlowdown.xml,150,1,Sieve,NoSlowdown,"Sieve.sieve",99.8,"Benchmark.innerBenchmarkLoop",0.1,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"Sieve.benchmark",0.0
150_1_Sieve_Slowdown.xml,150,1,Sieve,Slowdown,"Sieve.sieve",100.0,"Benchmark.innerBenchmarkLoop",0.0,"Sieve.benchmark",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0
150_1_Storage_NoSlowdown.xml,150,1,Storage,NoSlowdown,"Storage.buildTreeDepth",86.2,"Storage.lambda$buildTreeDepth$0",9.8,"som.Arrays.setAll",3.5,"som.Random.next",0.5,"Run.printResult",0.0
150_1_Storage_Slowdown.xml,150,1,Storage,Slowdown,"Storage.buildTreeDepth",86.3,"Storage.lambda$buildTreeDepth$0",9.3,"som.Arrays.setAll",4.2,"som.Random.next",0.2,"java.io.PrintStream.println",0.0
150_1_Towers_NoSlowdown.xml,150,1,Towers,NoSlowdown,"Towers.moveDisks",89.4,"Towers.moveTopDisk",10.4,"Towers.benchmark",0.1,"Run.reportBenchmark",0.0,"Run.measure",0.0
150_1_Towers_Slowdown.xml,150,1,Towers,Slowdown,"Towers.moveDisks",90.0,"Towers.moveTopDisk",9.9,"Towers.benchmark",0.1,"Run.printResult",0.0,"java.io.PrintStream.println",0.0
150_2_Bounce_NoSlowdown.xml,150,2,Bounce,NoSlowdown,"Bounce.benchmark",93.2,"java.util.Arrays.setAll",6.7,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0
150_2_Bounce_Slowdown.xml,150,2,Bounce,Slowdown,"Bounce.benchmark",93.9,"java.util.Arrays.setAll",6.1,"Run.printResult",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Run.reportBenchmark",0.0
150_2_CD_NoSlowdown.xml,150,2,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",18.7,"cd.CollisionDetector.recurse",18.3,"cd.Vector2D.compareTo",17.8,"cd.RedBlackTree.put",12.4,"cd.RedBlackTree.findNode",5.8
150_2_CD_Slowdown.xml,150,2,CD,Slowdown,"cd.RedBlackTree.treeInsert",21.0,"cd.CollisionDetector.recurse",19.0,"cd.Vector2D.compareTo",17.9,"cd.RedBlackTree.put",13.4,"cd.RedBlackTree.findNode",8.2
150_2_DeltaBlue_NoSlowdown.xml,150,2,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",59.1,"deltablue.Plan.execute",8.8,"som.Vector.forEach",6.6,"deltablue.EqualityConstraint.execute",5.3,"deltablue.Planner.addPropagate",2.1
150_2_DeltaBlue_Slowdown.xml,150,2,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",61.2,"deltablue.Plan.execute",9.4,"deltablue.EqualityConstraint.execute",6.4,"som.Vector.forEach",5.0,"deltablue.Planner.addPropagate",2.5
150_2_Havlak_NoSlowdown.xml,150,2,Havlak,NoSlowdown,"som.Vector.hasSome",31.0,"som.Vector.forEach",13.0,"som.Vector.append",12.9,"havlak.HavlakLoopFinder.findLoops",7.2,"havlak.SimpleLoop.setParent",6.7
150_2_Havlak_Slowdown.xml,150,2,Havlak,Slowdown,"som.Vector.hasSome",32.1,"som.Vector.forEach",18.3,"som.Vector.append",12.6,"havlak.HavlakLoopFinder.findLoops",7.9,"havlak.HavlakLoopFinder.doDFS",4.8
150_2_Json_NoSlowdown.xml,150,2,Json,NoSlowdown,"json.JsonPureStringParser.read",22.8,"json.JsonPureStringParser.isWhiteSpace",12.5,"json.JsonPureStringParser.readStringInternal",10.7,"json.JsonPureStringParser.isDigit",6.6,"java.lang.StringBuilder.append",5.6
150_2_Json_Slowdown.xml,150,2,Json,Slowdown,"json.JsonPureStringParser.read",25.3,"json.JsonPureStringParser.isWhiteSpace",14.2,"json.JsonPureStringParser.readStringInternal",12.8,"json.JsonPureStringParser.isDigit",7.2,"java.lang.StringBuilder.append",5.8
150_2_List_NoSlowdown.xml,150,2,List,NoSlowdown,"List.isShorterThan",79.2,"List.tail",20.0,"List.makeList",0.6,"List$Element.length",0.1,"List.benchmark",0.1
150_2_List_Slowdown.xml,150,2,List,Slowdown,"List.isShorterThan",83.8,"List.tail",15.9,"List.makeList",0.2,"List.benchmark",0.0,"List$Element.length",0.0
150_2_Mandelbrot_NoSlowdown.xml,150,2,Mandelbrot,NoSlowdown,"Mandelbrot.mandelbrot",100.0,"Run.printResult",0.0,"java.io.PrintStream.println",0.0,"java.lang.ClassLoader.loadClass",0.0,"",0
150_2_Mandelbrot_Slowdown.xml,150,2,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",100.0,"java.io.PrintStream.println",0.0,"Run.printResult",0.0,"Run.reportBenchmark",0.0,"Run.runBenchmark",0.0
150_2_NBody_NoSlowdown.xml,150,2,NBody,NoSlowdown,"nbody.Body.setVZ",83.6,"nbody.Body.setZ",14.6,"NBody.innerBenchmarkLoop",1.4,"nbody.NBodySystem.advance",0.3,"Run.doRuns",0.0
150_2_NBody_Slowdown.xml,150,2,NBody,Slowdown,"NBody.innerBenchmarkLoop",60.3,"nbody.Body.setVZ",33.7,"nbody.Body.setZ",5.9,"nbody.NBodySystem.advance",0.1,"Run.printResult",0.0
150_2_Permute_NoSlowdown.xml,150,2,Permute,NoSlowdown,"Permute.permute",99.8,"Permute.benchmark",0.1,"Run.printResult",0.0,"Run.printTotal",0.0,"Run.reportBenchmark",0.0
150_2_Permute_Slowdown.xml,150,2,Permute,Slowdown,"Permute.permute",99.8,"Run.measure",0.1,"Permute.benchmark",0.0,"Benchmark.innerBenchmarkLoop",0.0,"Run.doRuns",0.0
