FileName,SlowdownSpeed,Iteration,Benchmark,IsSlowdown,Method1,Count1,Method2,Count2,Method3,Count3,Method4,Count4,Method5,Count5
150_8_DeltaBlue_NoSlowdown.jfr,150,8,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",60.639345825080234,"deltablue.Plan.execute",9.400586808461057,"deltablue.EqualityConstraint.execute",5.480409706701692,"som.Vector.forEach",3.4075141141204757,"deltablue.ScaleConstraint.execute",2.3069834443750064
50_10_Permute_Slowdown.jfr,50,10,Permute,Slowdown,"Permute.permute",99.9647272534876,"Permute.benchmark",0.017636373256203593,"java.nio.CharBuffer.position",0.0017636373256203594,"java.io.BufferedWriter.implFlushBuffer",0.0017636373256203594,"java.lang.invoke.StringConcatFactory.generateMHInlineCopy",0.0017636373256203594
150_5_DeltaBlue_Slowdown.jfr,150,5,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",65.21016849775941,"deltablue.Plan.execute",9.384408489569518,"deltablue.EqualityConstraint.execute",5.549583757951409,"som.Vector.forEach",2.8241173760696885,"deltablue.ScaleConstraint.execute",2.335515753912303
100_1_Storage_Slowdown.jfr,100,1,Storage,Slowdown,"Storage.buildTreeDepth",66.2667205919801,"Storage.lambda$buildTreeDepth$0",22.620920025764317,"som.Arrays.setAll",10.718405009062447,"som.Random.next",0.3595020896058958,"Storage.benchmark",0.011983402986863194
50_5_Bounce_NoSlowdown.jfr,50,5,Bounce,NoSlowdown,"Bounce.benchmark",93.2526249354524,"java.util.Arrays.setAll",6.697649511350813,"Benchmark.innerBenchmarkLoop",0.03442538298238568,"java.lang.invoke.LambdaForm$MH+0x00007f1128012800.293907205.invoke",0.0019125212767992044,"java.nio.Buffer.flip",0.0019125212767992044
100_7_Sieve_NoSlowdown.jfr,100,7,Sieve,NoSlowdown,"Sieve.sieve",99.95360761811745,"Sieve.benchmark",0.006104260774020266,"Run.measure",0.006104260774020266,"Benchmark.innerBenchmarkLoop",0.006104260774020266,"java.lang.Integer.stringSize",0.0024417043096081063
50_5_List_NoSlowdown.jfr,50,5,List,NoSlowdown,"List.isShorterThan",79.63543982216576,"List.tail",19.588440774849158,"List.makeList",0.6033661479834869,"List.benchmark",0.07621467132422992,"List$Element.length",0.062241981581454435
150_9_Mandelbrot_Slowdown.jfr,150,9,Mandelbrot,Slowdown,"Mandelbrot.mandelbrot",99.99279354826031,"jdk.jfr.internal.consumer.EventLog.update",6.551319763366331E-4,"java.lang.StringConcatHelper.mix",6.551319763366331E-4,"java.nio.Buffer.<init>",6.551319763366331E-4,"jdk.jfr.internal.PlatformRecorder.periodicTask",6.551319763366331E-4
50_2_Storage_Slowdown.jfr,50,2,Storage,Slowdown,"Storage.buildTreeDepth",66.89979641733473,"Storage.lambda$buildTreeDepth$0",21.65574073893689,"som.Arrays.setAll",11.148342603325508,"som.Random.next",0.24157177506550687,"Storage.benchmark",0.009740797381673664
100_3_Bounce_Slowdown.jfr,100,3,Bounce,Slowdown,"Bounce.benchmark",93.60001520637907,"java.util.Arrays.setAll",6.36386964331537,"Benchmark.innerBenchmarkLoop",0.025660764690787784,"Bounce$Ball.bounce",9.503986922513994E-4,"java.io.BufferedWriter.newLine",9.503986922513994E-4
