FileName,TargetBlock,Iteration,Benchmark,IsSlowdown,Method1,Count1,Method2,Count2,Method3,Count3,Method4,Count4,Method5,Count5
3_7_List_Slowdown.jfr,3,7,List,Slowdown,"List.isShorterThan",77.91395137816849,"List.tail",21.474445845461293,"List.makeList",0.4807975583025961,"List.benchmark",0.06009969478782451,"List$Element.length",0.04831544090785892
3_9_Havlak_Slowdown.jfr,3,9,Havlak,Slowdown,"som.Vector.hasSome",30.559980663802857,"som.Vector.forEach",18.23864822403621,"som.Vector.append",11.187528152843848,"havlak.SimpleLoop.setParent",6.551235429186671,"havlak.HavlakLoopFinder$2.apply",5.415233847134178
2_6_Richards_Slowdown.jfr,2,6,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.338372061858433,"richards.Scheduler.schedule",18.93811476508268,"richards.TaskControlBlock.runTask",14.647154994505641,"richards.Scheduler$HandlerProcessFunction.apply",11.803489587521106,"richards.Scheduler$DeviceProcessFunction.apply",8.209375251266382
2_5_Richards_Slowdown.jfr,2,5,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",26.069768684224584,"richards.Scheduler.schedule",18.240824830386238,"richards.TaskControlBlock.runTask",14.91265559057642,"richards.Scheduler$HandlerProcessFunction.apply",11.370799722207384,"richards.Scheduler$DeviceProcessFunction.apply",8.272343608098724
1_3_Havlak_Slowdown.jfr,1,3,Havlak,Slowdown,"som.Vector.hasSome",29.872536418166238,"som.Vector.forEach",12.937017994858612,"havlak.SimpleLoop.setParent",12.544987146529563,"som.Vector.append",10.896529562982005,"havlak.HavlakLoopFinder$2.apply",5.32133676092545
1_2_Json_Slowdown.jfr,1,2,Json,Slowdown,"json.JsonPureStringParser.read",35.103794274040915,"json.JsonPureStringParser.isWhiteSpace",11.51200168233845,"json.JsonPureStringParser.readStringInternal",10.190164328416499,"json.JsonPureStringParser.isDigit",5.996334905518671,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.2843452398834385
1_3_Json_Slowdown.jfr,1,3,Json,Slowdown,"json.JsonPureStringParser.read",36.34139792965603,"json.JsonPureStringParser.isWhiteSpace",11.965633483487963,"json.JsonPureStringParser.readStringInternal",10.17869395304436,"json.JsonPureStringParser.isDigit",5.501029205572626,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.1340950448972285
3_5_Havlak_Slowdown.jfr,3,5,Havlak,Slowdown,"som.Vector.hasSome",30.404925149536897,"som.Vector.forEach",17.954269592887837,"som.Vector.append",11.282791501273934,"havlak.SimpleLoop.setParent",6.555566490612254,"havlak.HavlakLoopFinder$2.apply",5.505801047578431
1_9_Richards_Slowdown.jfr,1,9,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",24.8412251788729,"richards.Scheduler.schedule",17.57108020473243,"richards.TaskControlBlock.runTask",16.252646247018784,"richards.Scheduler$HandlerProcessFunction.apply",12.09636358764102,"richards.Scheduler$DeviceProcessFunction.apply",8.170538896481496
2_2_Havlak_Slowdown.jfr,2,2,Havlak,Slowdown,"som.Vector.hasSome",30.095662572018696,"som.Vector.forEach",13.035112512229588,"som.Vector.append",10.98054136319165,"havlak.HavlakLoopFinder.doDFS",9.330361995869115,"havlak.SimpleLoop.setParent",6.487661702358952
3_7_Richards_Slowdown.jfr,3,7,Richards,Slowdown,"richards.Scheduler.schedule",32.06208795794041,"richards.TaskControlBlock.runTask",13.919719602770591,"richards.TaskState.isTaskHoldingOrWaiting",11.911318812762525,"richards.Scheduler$HandlerProcessFunction.apply",11.75832429274806,"richards.Scheduler$DeviceProcessFunction.apply",8.907062783387577
2_4_List_Slowdown.jfr,2,4,List,Slowdown,"List.isShorterThan",77.16719914802982,"List.tail",22.184356880842504,"List.makeList",0.4969826056088037,"List.benchmark",0.07218080700508817,"List$Element.length",0.05561472015146137
1_1_Json_Slowdown.jfr,1,1,Json,Slowdown,"json.JsonPureStringParser.read",35.69671147383581,"json.JsonPureStringParser.isWhiteSpace",12.103936629860778,"json.JsonPureStringParser.readStringInternal",10.261641862698031,"json.JsonPureStringParser.isDigit",5.77892462794047,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.05880940950552
3_10_Richards_Slowdown.jfr,3,10,Richards,Slowdown,"richards.Scheduler.schedule",32.25189252142085,"richards.TaskControlBlock.runTask",13.698250284224828,"richards.Scheduler$HandlerProcessFunction.apply",11.812661176274853,"richards.TaskState.isTaskHoldingOrWaiting",11.654604442226104,"richards.Scheduler$DeviceProcessFunction.apply",8.665391121093641
1_10_Richards_Slowdown.jfr,1,10,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.576643905586323,"richards.Scheduler.schedule",17.861175332007097,"richards.TaskControlBlock.runTask",15.53040486047637,"richards.Scheduler$HandlerProcessFunction.apply",11.675358890262917,"richards.Scheduler$DeviceProcessFunction.apply",8.357976235281466
3_6_Richards_Slowdown.jfr,3,6,Richards,Slowdown,"richards.Scheduler.schedule",31.793788059950504,"richards.TaskControlBlock.runTask",13.602869615994218,"richards.Scheduler$HandlerProcessFunction.apply",12.42666073464394,"richards.TaskState.isTaskHoldingOrWaiting",11.756527542196146,"richards.Scheduler$DeviceProcessFunction.apply",8.508745099129662
1_7_Richards_Slowdown.jfr,1,7,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.49335914394795,"richards.Scheduler.schedule",17.742108942302522,"richards.TaskControlBlock.runTask",15.682636984459858,"richards.Scheduler$HandlerProcessFunction.apply",11.824487820616227,"richards.Scheduler$DeviceProcessFunction.apply",8.24057643705974
2_4_Havlak_Slowdown.jfr,2,4,Havlak,Slowdown,"som.Vector.hasSome",30.38048276307573,"som.Vector.forEach",13.225382743696303,"som.Vector.append",10.993518658082298,"havlak.HavlakLoopFinder.doDFS",8.988824530048879,"havlak.SimpleLoop.setParent",6.4361232531599235
3_1_Havlak_Slowdown.jfr,3,1,Havlak,Slowdown,"som.Vector.hasSome",30.757207172498816,"som.Vector.forEach",18.35283498629564,"som.Vector.append",11.119794819861966,"havlak.SimpleLoop.setParent",6.602309377304699,"havlak.HavlakLoopFinder$2.apply",5.365064338943498
2_9_Havlak_Slowdown.jfr,2,9,Havlak,Slowdown,"som.Vector.hasSome",30.158005694290495,"som.Vector.forEach",12.955597574493055,"som.Vector.append",11.015844037295428,"havlak.HavlakLoopFinder.doDFS",9.240181695681468,"havlak.SimpleLoop.setParent",6.499532720436417
2_3_Richards_Slowdown.jfr,2,3,Richards,Slowdown,"richards.TaskState.isTaskHoldingOrWaiting",25.953667540527526,"richards.Scheduler.schedule",18.666738002247072,"richards.TaskControlBlock.runTask",14.563158739500293,"richards.Scheduler$HandlerProcessFunction.apply",11.393183885292387,"richards.Scheduler$DeviceProcessFunction.apply",8.287411053448183
3_8_Richards_Slowdown.jfr,3,8,Richards,Slowdown,"richards.Scheduler.schedule",31.94363540539791,"richards.TaskControlBlock.runTask",13.813763834567697,"richards.TaskState.isTaskHoldingOrWaiting",11.924773237912957,"richards.Scheduler$HandlerProcessFunction.apply",11.910903997115199,"richards.Scheduler$DeviceProcessFunction.apply",8.46578458295193
2_5_Json_Slowdown.jfr,2,5,Json,Slowdown,"json.JsonPureStringParser.read",20.769116994527437,"json.JsonPureStringParser.skipWhiteSpace",17.36725336488685,"json.JsonPureStringParser.isWhiteSpace",12.84129566632155,"json.JsonPureStringParser.readStringInternal",10.247004880934773,"json.JsonPureStringParser.isDigit",5.874870581274959
3_5_Json_Slowdown.jfr,3,5,Json,Slowdown,"json.JsonPureStringParser.isWhiteSpace",26.95083313776109,"json.JsonPureStringParser.read",20.875381365876557,"json.JsonPureStringParser.readStringInternal",10.203003989673785,"json.JsonPureStringParser.isDigit",5.635414222013612,"java.lang.AbstractStringBuilder.ensureCapacityInternal",4.948955644214974
1_1_List_Slowdown.jfr,1,1,List,Slowdown,"List.isShorterThan",81.58077832923605,"List.tail",17.732733429194305,"List.makeList",0.5658889558884921,"List.benchmark",0.051022774711257476,"List$Element.length",0.051022774711257476
2_7_List_Slowdown.jfr,2,7,List,Slowdown,"List.isShorterThan",76.56854876782174,"List.tail",22.795297894438676,"List.makeList",0.5051458785761496,"List.benchmark",0.057832121612690024,"List$Element.length",0.05075063733358512
3_2_Richards_Slowdown.jfr,3,2,Richards,Slowdown,"richards.Scheduler.schedule",32.9131535743106,"richards.TaskControlBlock.runTask",13.504187884353174,"richards.Scheduler$HandlerProcessFunction.apply",11.82068620085149,"richards.TaskState.isTaskHoldingOrWaiting",11.57581322870579,"richards.Scheduler$DeviceProcessFunction.apply",8.620641678492918
100_3_Json_NoSlowdown.jfr,100,3,Json,NoSlowdown,"json.JsonPureStringParser.read",25.218835415008822,"json.JsonPureStringParser.isWhiteSpace",13.953568833685086,"json.JsonPureStringParser.readStringInternal",11.825762031623015,"json.JsonPureStringParser.isDigit",6.867799190395461,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.809085562052382
100_5_Richards_NoSlowdown.jfr,100,5,Richards,NoSlowdown,"richards.Scheduler.schedule",22.618147183236687,"richards.TaskControlBlock.runTask",18.23402526822982,"richards.TaskState.isTaskHoldingOrWaiting",13.830293862229318,"richards.Scheduler$HandlerProcessFunction.apply",13.194386082864105,"richards.Scheduler$DeviceProcessFunction.apply",8.790654676863602
100_6_Json_NoSlowdown.jfr,100,6,Json,NoSlowdown,"json.JsonPureStringParser.read",25.18260516704991,"json.JsonPureStringParser.isWhiteSpace",14.091032057351548,"json.JsonPureStringParser.readStringInternal",11.81861220073042,"json.JsonPureStringParser.isDigit",6.698904368997701,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.873799540105505
100_1_Json_NoSlowdown.jfr,100,1,Json,NoSlowdown,"json.JsonPureStringParser.read",25.419986891579565,"json.JsonPureStringParser.isWhiteSpace",13.946669426334127,"json.JsonPureStringParser.readStringInternal",11.663044603125323,"json.JsonPureStringParser.isDigit",6.854324053951499,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.829797509400118
100_5_Havlak_NoSlowdown.jfr,100,5,Havlak,NoSlowdown,"som.Vector.hasSome",31.8788003239901,"som.Vector.forEach",14.158595434477567,"som.Vector.append",11.84046910115564,"havlak.SimpleLoop.setParent",6.84029797962513,"havlak.HavlakLoopFinder$2.apply",5.531788676317921
100_6_Havlak_NoSlowdown.jfr,100,6,Havlak,NoSlowdown,"som.Vector.hasSome",30.602240138520642,"som.Vector.forEach",14.84227043991126,"som.Vector.append",12.69736486120881,"havlak.SimpleLoop.setParent",6.531031870569774,"havlak.HavlakLoopFinder$2.apply",5.383907797197121
100_4_Json_NoSlowdown.jfr,100,4,Json,NoSlowdown,"json.JsonPureStringParser.read",25.086656629669832,"json.JsonPureStringParser.isWhiteSpace",14.110150204824762,"json.JsonPureStringParser.readStringInternal",11.617240292706839,"json.JsonPureStringParser.isDigit",6.820489478659711,"java.lang.AbstractStringBuilder.ensureCapacityInternal",6.001190434508596
100_8_Json_NoSlowdown.jfr,100,8,Json,NoSlowdown,"json.JsonPureStringParser.read",25.451948866209204,"json.JsonPureStringParser.isWhiteSpace",13.84234908913581,"json.JsonPureStringParser.readStringInternal",11.940506461388415,"json.JsonPureStringParser.isDigit",6.816677696889477,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.938904176390679
100_2_Richards_NoSlowdown.jfr,100,2,Richards,NoSlowdown,"richards.Scheduler.schedule",22.41150379975704,"richards.TaskControlBlock.runTask",18.380088708082603,"richards.TaskState.isTaskHoldingOrWaiting",13.594372404441053,"richards.Scheduler$HandlerProcessFunction.apply",13.275136310986806,"richards.Scheduler$DeviceProcessFunction.apply",8.72955335197898
100_3_Richards_NoSlowdown.jfr,100,3,Richards,NoSlowdown,"richards.Scheduler.schedule",22.325842696629213,"richards.TaskControlBlock.runTask",18.696629213483146,"richards.TaskState.isTaskHoldingOrWaiting",14.00561797752809,"richards.Scheduler$HandlerProcessFunction.apply",13.137640449438202,"richards.Scheduler$DeviceProcessFunction.apply",8.963483146067416
100_2_Havlak_NoSlowdown.jfr,100,2,Havlak,NoSlowdown,"som.Vector.hasSome",30.689220880743505,"som.Vector.forEach",14.785459914878832,"som.Vector.append",12.313254581777121,"havlak.SimpleLoop.setParent",6.487231824893598,"havlak.HavlakLoopFinder$2.apply",5.468817858073482
100_8_Richards_NoSlowdown.jfr,100,8,Richards,NoSlowdown,"richards.Scheduler.schedule",22.68124860147684,"richards.TaskControlBlock.runTask",18.315059297381964,"richards.Scheduler$HandlerProcessFunction.apply",13.476169165361378,"richards.TaskState.isTaskHoldingOrWaiting",13.450995748489596,"richards.Scheduler$DeviceProcessFunction.apply",8.558961736406355
100_10_Havlak_NoSlowdown.jfr,100,10,Havlak,NoSlowdown,"som.Vector.hasSome",31.93762699481747,"som.Vector.forEach",14.231410241775302,"som.Vector.append",11.801100431496998,"havlak.SimpleLoop.setParent",6.8320357982694455,"havlak.HavlakLoopFinder$2.apply",5.437090477386361
100_4_List_NoSlowdown.jfr,100,4,List,NoSlowdown,"List.isShorterThan",79.73184215542987,"List.tail",19.476393213446016,"List.makeList",0.6214653364681959,"List$Element.length",0.07371163500031772,"List.benchmark",0.05464828112092521
100_9_Json_NoSlowdown.jfr,100,9,Json,NoSlowdown,"json.JsonPureStringParser.read",25.110772639158128,"json.JsonPureStringParser.isWhiteSpace",14.244669066740515,"json.JsonPureStringParser.readStringInternal",11.73497646081418,"json.JsonPureStringParser.isDigit",6.615203544724453,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.825948490722792
100_6_Richards_NoSlowdown.jfr,100,6,Richards,NoSlowdown,"richards.Scheduler.schedule",22.35792902066487,"richards.TaskControlBlock.runTask",18.146338724168913,"richards.TaskState.isTaskHoldingOrWaiting",13.715745732255165,"richards.Scheduler$HandlerProcessFunction.apply",13.625898472596585,"richards.Scheduler$DeviceProcessFunction.apply",8.796608265947889
100_10_List_NoSlowdown.jfr,100,10,List,NoSlowdown,"List.isShorterThan",79.97600707159995,"List.tail",19.1615102917035,"List.makeList",0.6755903523172118,"List.benchmark",0.06819042808435409,"List$Element.length",0.06566485667382245
100_1_Havlak_NoSlowdown.jfr,100,1,Havlak,NoSlowdown,"som.Vector.hasSome",30.193381393458406,"som.Vector.forEach",14.961387896549512,"som.Vector.append",12.841465762508825,"havlak.SimpleLoop.setParent",6.418593706548014,"havlak.HavlakLoopFinder$2.apply",5.451686739255996
100_2_Json_NoSlowdown.jfr,100,2,Json,NoSlowdown,"json.JsonPureStringParser.read",24.929533354212342,"json.JsonPureStringParser.isWhiteSpace",14.086369488812334,"json.JsonPureStringParser.readStringInternal",12.193339597035182,"json.JsonPureStringParser.isDigit",6.723039983296795,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.933117583603021
100_5_List_NoSlowdown.jfr,100,5,List,NoSlowdown,"List.isShorterThan",79.88721804511279,"List.tail",19.338041048567366,"List.makeList",0.6083621215200162,"List.benchmark",0.07747409063198538,"List$Element.length",0.0520727494411705
100_1_List_NoSlowdown.jfr,100,1,List,NoSlowdown,"List.isShorterThan",79.065,"List.tail",20.1725,"List.makeList",0.59125,"List.benchmark",0.06125,"List$Element.length",0.0575
100_5_Json_NoSlowdown.jfr,100,5,Json,NoSlowdown,"json.JsonPureStringParser.read",24.164686145673144,"json.JsonPureStringParser.isWhiteSpace",14.221305745840906,"json.JsonPureStringParser.readStringInternal",11.928561442751294,"json.JsonPureStringParser.isDigit",7.03550957640151,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.756326017055781
100_4_Havlak_NoSlowdown.jfr,100,4,Havlak,NoSlowdown,"som.Vector.hasSome",31.802212248968672,"som.Vector.forEach",14.105353823836074,"som.Vector.append",11.877238315426808,"havlak.SimpleLoop.setParent",6.789745682034543,"havlak.HavlakLoopFinder$2.apply",5.589555283557731
100_3_List_NoSlowdown.jfr,100,3,List,NoSlowdown,"List.isShorterThan",79.39436922960017,"List.tail",19.792550564216874,"List.makeList",0.6573031573348194,"List.benchmark",0.06712344381261161,"List$Element.length",0.05065920287744273
100_9_Richards_NoSlowdown.jfr,100,9,Richards,NoSlowdown,"richards.Scheduler.schedule",22.304633520403847,"richards.TaskControlBlock.runTask",18.119518316929412,"richards.TaskState.isTaskHoldingOrWaiting",14.075411038100341,"richards.Scheduler$HandlerProcessFunction.apply",13.601624411291915,"richards.Scheduler$DeviceProcessFunction.apply",8.75659212047717
100_8_List_NoSlowdown.jfr,100,8,List,NoSlowdown,"List.isShorterThan",80.24553150274839,"List.tail",18.969572709777236,"List.makeList",0.6176022943107634,"List.benchmark",0.06666582810279116,"List$Element.length",0.060376599036490106
100_7_Json_NoSlowdown.jfr,100,7,Json,NoSlowdown,"json.JsonPureStringParser.read",24.96005557485238,"json.JsonPureStringParser.isWhiteSpace",14.261896491837442,"json.JsonPureStringParser.readStringInternal",11.875651267801318,"json.JsonPureStringParser.isDigit",6.620354289683918,"java.lang.AbstractStringBuilder.ensureCapacityInternal",6.297325460229246
100_9_List_NoSlowdown.jfr,100,9,List,NoSlowdown,"List.isShorterThan",79.89890054340958,"List.tail",19.32010615442942,"List.makeList",0.5825856186023001,"List.benchmark",0.08214330847971693,"List$Element.length",0.07076961961329459
100_1_Richards_NoSlowdown.jfr,100,1,Richards,NoSlowdown,"richards.Scheduler.schedule",22.2554608568042,"richards.TaskControlBlock.runTask",18.329852683862956,"richards.TaskState.isTaskHoldingOrWaiting",13.738217531184738,"richards.Scheduler$HandlerProcessFunction.apply",13.616865157758085,"richards.Scheduler$DeviceProcessFunction.apply",9.157870971383417
100_9_Havlak_NoSlowdown.jfr,100,9,Havlak,NoSlowdown,"som.Vector.hasSome",28.81633147564817,"som.Vector.forEach",15.992246183668524,"som.Vector.append",13.730716420321459,"havlak.SimpleLoop.setParent",6.0839189080041995,"havlak.HavlakLoopFinder$2.apply",5.270172037799854
100_7_Havlak_NoSlowdown.jfr,100,7,Havlak,NoSlowdown,"som.Vector.hasSome",31.82617432805828,"som.Vector.forEach",14.424196752757418,"som.Vector.append",11.691900162133773,"havlak.SimpleLoop.setParent",6.900961384759426,"havlak.HavlakLoopFinder$2.apply",5.54109291863625
100_8_Havlak_NoSlowdown.jfr,100,8,Havlak,NoSlowdown,"som.Vector.hasSome",31.940894568690098,"som.Vector.forEach",14.23779096303058,"som.Vector.append",11.773162939297125,"havlak.SimpleLoop.setParent",6.911227749885897,"havlak.HavlakLoopFinder$2.apply",5.50890004564126
100_10_Json_NoSlowdown.jfr,100,10,Json,NoSlowdown,"json.JsonPureStringParser.read",25.12158945879756,"json.JsonPureStringParser.isWhiteSpace",13.769790624676624,"json.JsonPureStringParser.readStringInternal",12.196888689593322,"json.JsonPureStringParser.isDigit",6.812459039012107,"java.lang.AbstractStringBuilder.ensureCapacityInternal",5.705218861025836
100_7_List_NoSlowdown.jfr,100,7,List,NoSlowdown,"List.isShorterThan",80.28194078989182,"List.tail",18.910879762040956,"List.makeList",0.6317609223455236,"List$Element.length",0.0648285855928002,"List.benchmark",0.05847284190723156
100_6_List_NoSlowdown.jfr,100,6,List,NoSlowdown,"List.isShorterThan",80.0977546968077,"List.tail",19.113079782088487,"List.makeList",0.6224224835802658,"List$Element.length",0.0636423807341785,"List.benchmark",0.06236953311949493
100_4_Richards_NoSlowdown.jfr,100,4,Richards,NoSlowdown,"richards.Scheduler.schedule",22.19642705472665,"richards.TaskControlBlock.runTask",18.445117635401036,"richards.TaskState.isTaskHoldingOrWaiting",13.940715155290055,"richards.Scheduler$HandlerProcessFunction.apply",13.29803799439427,"richards.Scheduler$DeviceProcessFunction.apply",8.739843152798619
100_3_Havlak_NoSlowdown.jfr,100,3,Havlak,NoSlowdown,"som.Vector.hasSome",31.303724928366762,"som.Vector.forEach",14.39492299426934,"som.Vector.append",11.904548710601718,"havlak.SimpleLoop.setParent",6.71785458452722,"havlak.HavlakLoopFinder$2.apply",5.519117120343839
100_10_Richards_NoSlowdown.jfr,100,10,Richards,NoSlowdown,"richards.Scheduler.schedule",22.096213128199327,"richards.TaskControlBlock.runTask",18.725077066659125,"richards.TaskState.isTaskHoldingOrWaiting",13.821092225458864,"richards.Scheduler$HandlerProcessFunction.apply",13.377075143527815,"richards.Scheduler$DeviceProcessFunction.apply",8.699341044712803
100_7_Richards_NoSlowdown.jfr,100,7,Richards,NoSlowdown,"richards.Scheduler.schedule",22.01492537313433,"richards.TaskControlBlock.runTask",18.653889642695614,"richards.TaskState.isTaskHoldingOrWaiting",13.998190863862506,"richards.Scheduler$HandlerProcessFunction.apply",13.376300316598824,"richards.Scheduler$DeviceProcessFunction.apply",8.878900949796472
100_2_List_NoSlowdown.jfr,100,2,List,NoSlowdown,"List.isShorterThan",79.92585964463761,"List.tail",19.3020580340023,"List.makeList",0.6263581746133198,"List.benchmark",0.05752268950530487,"List$Element.length",0.054966125527291326

