FileName,SlowdownSpeed,Iteration,Benchmark,IsSlowdown,Method1,Count1,Method2,Count2,Method3,Count3,Method4,Count4,Method5,Count5,Method6,Count6,Method7,Count7,Method8,Count8,Method9,Count9,Method10,Count10,Method11,Count11,Method12,Count12,Method13,Count13,Method14,Count14,Method15,Count15,Method16,Count16,Method17,Count17,Method18,Count18,Method19,Count19,Method20,Count20
100_1_CD_Slowdown.jfr,100,1,CD,Slowdown,"cd.RedBlackTree.treeInsert",20.965691178922793,"cd.CollisionDetector.isInVoxel",13.407745539436384,"cd.RedBlackTree.put",11.381732532933132,"cd.CallSign.compareTo",9.664207103551774,"cd.RedBlackTree.findNode",9.360930465232615,"cd.Vector2D.compareTo",4.886818409204602,"cd.RedBlackTree.treeMinimum",2.6450725362681338,"cd.RedBlackTree.forEach",2.5804568951142235,"cd.RedBlackTree.leftRotate",2.3939052859763215,"som.Vector.append",2.293855260963815,"cd.Vector2D.compareNumbers",2.257378689344672,"cd.CollisionDetector.voxelHash",2.056236451559113,"cd.CollisionDetector.handleNewFrame",2.053109888277472,"cd.CollisionDetector.recurse",1.9426379856594962,"som.Vector.<init>",1.9092879773219942,"cd.Vector2D.plus",1.529931632482908,"cd.RedBlackTree$Node.successor",1.4674003668500917,"cd.Vector2D.minus",1.27042688010672,"cd.RedBlackTree.get",0.9317158579289644,"cd.CollisionDetector.putIntoMap",0.8848174087043521
150_2_DeltaBlue_Slowdown.jfr,150,2,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",60.67196124041677,"deltablue.Plan.execute",9.085653723865498,"deltablue.EqualityConstraint.execute",4.875228827440023,"deltablue.ScaleConstraint.execute",2.963860175537601,"java.util.Vector.elementData",2.52937479067164,"som.Vector.forEach",2.0742433209915627,"java.util.Vector.add",1.6159002381181782,"deltablue.Planner.addPropagate",1.2855628810923154,"java.util.Vector$Itr.checkForComodification",1.1346170610068866,"som.Vector.append",1.0029409200812995,"deltablue.Planner$$Lambda+0x00007f4d9400f2d0.1238959340.apply",0.9758716088805692,"deltablue.Planner$$Lambda+0x00007f4d94014630.776700275.apply",0.7895980436687634,"som.Vector.removeFirst",0.7561055060814189,"som.Vector.<init>",0.7428002514234328,"deltablue.ScaleConstraint.recalculate",0.7056372987580233,"jdk.internal.misc.Unsafe.allocateInstance",0.6606747140517253,"deltablue.BinaryConstraint.getOutput",0.6372758179290601,"deltablue.Planner.removePropagateFrom",0.6069948935350226,"deltablue.Planner.projectionTest",0.5647851201372734,"deltablue.Variable.getValue",0.5335865919737198
50_3_CD_NoSlowdown.jfr,50,3,CD,NoSlowdown,"cd.RedBlackTree.treeInsert",17.43429993100709,"cd.CollisionDetector.isInVoxel",12.805502707449145,"cd.CallSign.compareTo",12.324643013944932,"cd.RedBlackTree.put",10.72526185946353,"cd.Vector2D.compareTo",7.246346511676529,"cd.RedBlackTree.findNode",7.240074428717778,"cd.RedBlackTree.treeMinimum",2.9227906587777803,"som.Vector.append",2.893520938303611,"cd.Vector2D.compareNumbers",2.874704689427359,"cd.RedBlackTree.forEach",2.6217306767577515,"cd.CollisionDetector.handleNewFrame",2.4272961050364827,"cd.CollisionDetector.recurse",2.4022077732014804,"cd.RedBlackTree.leftRotate",2.209863895799795,"som.Vector.<init>",1.7331855909347496,"cd.CollisionDetector.voxelHash",1.3338629758942946,"cd.Vector2D.plus",1.292049089502624,"cd.Vector2D.minus",1.143609792812193,"cd.RedBlackTree$Node.successor",1.0704354916267693,"cd.Simulator.simulate",1.0328029938742658,"cd.RedBlackTree.get",0.986807718843428
50_9_Permute_NoSlowdown.jfr,50,9,Permute,NoSlowdown,"Permute.permute",67.942557304612,"Permute.swap",31.930405965202983,"Permute.benchmark",0.07732670533001934,"Benchmark.innerBenchmarkLoop",0.011046672190002762,"sun.nio.cs.StreamEncoder.implWrite",0.005523336095001381,"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic",0.005523336095001381,"Permute.verifyResult",0.005523336095001381,"java.nio.charset.CharsetEncoder.encode",0.0027616680475006906,"java.lang.invoke.LambdaForm$MH+0x00007f7040011000.1183888521.invoke",0.0027616680475006906,"java.io.BufferedWriter.flushBuffer",0.0027616680475006906,"java.lang.StringLatin1.lastIndexOf",0.0027616680475006906,"java.lang.StringConcatHelper.mix",0.0027616680475006906,"java.lang.String.getChars",0.0027616680475006906,"sun.nio.cs.StreamEncoder.lockedWrite",0.0027616680475006906,"jdk.jfr.internal.periodic.PeriodicEvents.doPeriodic",0.0027616680475006906,"null",null,"null",null,"null",null,"null",null,"null",null
150_9_Storage_NoSlowdown.jfr,150,9,Storage,NoSlowdown,"Storage.buildTreeDepth",78.33744855967078,"som.Arrays.setAll",10.102292768959435,"som.Random.next",6.37742504409171,"jdk.internal.misc.Unsafe.allocateInstance",2.4056437389770724,"Storage$$Lambda+0x00007f700400e000.2081191879.apply",1.5214579659024103,"Storage.lambda$buildTreeDepth$0",1.1546149323927102,"Storage.verifyResult",0.014109347442680775,"Benchmark.innerBenchmarkLoop",0.011757789535567314,"java.io.BufferedWriter.write",0.00940623162845385,"java.io.BufferedWriter.implWrite",0.007054673721340388,"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic",0.007054673721340388,"java.nio.Buffer.<init>",0.004703115814226925,"Storage.benchmark",0.004703115814226925,"jdk.internal.org.objectweb.asm.MethodWriter.computeMethodInfoSize",0.0023515579071134627,"java.lang.Integer.stringSize",0.0023515579071134627,"java.util.concurrent.locks.ReentrantLock.lock",0.0023515579071134627,"jdk.internal.org.objectweb.asm.MethodWriter.visitInsn",0.0023515579071134627,"sun.nio.cs.US_ASCII$Encoder.encodeArrayLoop",0.0023515579071134627,"sun.nio.cs.US_ASCII$Encoder.encodeLoop",0.0023515579071134627,"java.nio.CharBuffer.limit",0.0023515579071134627
50_3_DeltaBlue_NoSlowdown.jfr,50,3,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",56.05167176447093,"deltablue.Plan.execute",9.705798883738531,"deltablue.EqualityConstraint.execute",5.5750007883202475,"deltablue.ScaleConstraint.execute",2.6708289975719737,"som.Vector.forEach",2.372318397292383,"java.util.Vector.elementData",2.3029462155372666,"deltablue.Planner$$Lambda+0x00007fcf5800f2d0.1238959340.apply",2.0412238934611464,"deltablue.Planner.addPropagate",1.5861003374010658,"java.util.Vector.add",1.479939877442479,"som.Vector.append",1.4336917562724014,"java.util.Vector$Itr.checkForComodification",1.1824803708258442,"deltablue.ScaleConstraint.recalculate",0.9827725748641462,"som.Vector.lambda$remove$0",0.810393214139312,"deltablue.AbstractConstraint.satisfy",0.7988311838467926,"jdk.internal.misc.Unsafe.allocateInstance",0.7630939993062782,"deltablue.Planner$$Lambda+0x00007fcf58014630.776700275.apply",0.7494297816878462,"som.Vector.<init>",0.6390649470774341,"deltablue.BinaryConstraint.getOutput",0.6117365118405701,"deltablue.Planner.projectionTest",0.5959701068962255,"deltablue.Planner.removePropagateFrom",0.5717949526482305
100_10_Permute_Slowdown.jfr,100,10,Permute,Slowdown,"Permute.permute",64.1340884418693,"Permute.swap",35.7992073976222,"Permute.benchmark",0.036621892043893954,"Permute.verifyResult",0.010463397726826845,"java.nio.CharBuffer.position",0.0013079247158533556,"jdk.internal.org.objectweb.asm.MethodWriter.computeMethodInfoSize",0.0013079247158533556,"java.nio.charset.CharsetEncoder.encode",0.0013079247158533556,"java.lang.invoke.DelegatingMethodHandle$Holder.reinvoke_L",0.0013079247158533556,"java.lang.invoke.MemberName.getMethodType",0.0013079247158533556,"java.lang.Integer.getChars",0.0013079247158533556,"sun.nio.cs.US_ASCII$Encoder.encodeArrayLoop",0.0013079247158533556,"Benchmark.innerBenchmarkLoop",0.0013079247158533556,"java.lang.StringConcatHelper.mix",0.0013079247158533556,"jdk.jfr.internal.PlatformRecorder.takeNap",0.0013079247158533556,"java.lang.Object.getClass",0.0013079247158533556,"jdk.jfr.internal.PlatformRecording.isToDisk",0.0013079247158533556,"sun.nio.cs.StreamEncoder.writeBytes",0.0013079247158533556,"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic",0.0013079247158533556,"java.io.BufferedOutputStream.implWrite",0.0013079247158533556,"null",null
100_1_DeltaBlue_Slowdown.jfr,100,1,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",60.99571602742637,"deltablue.Plan.execute",9.055065266266231,"deltablue.EqualityConstraint.execute",6.179882106864422,"java.util.Vector.elementData",3.6100578280370903,"deltablue.ScaleConstraint.execute",2.6112099146561074,"som.Vector.forEach",2.131360245181929,"java.util.Vector.add",1.699048130375938,"java.util.Vector$Itr.checkForComodification",1.359574063510173,"deltablue.Planner$$Lambda+0x00007f7b7400f2d0.1238959340.apply",1.1901166627518092,"som.Vector.append",1.1062268603961836,"deltablue.Planner$$Lambda+0x00007f7b74014630.776700275.apply",0.8383387582072189,"deltablue.Planner.addPropagate",0.780734427256356,"deltablue.Planner.removePropagateFrom",0.591143473932642,"jdk.internal.misc.Unsafe.allocateInstance",0.5531134301980918,"deltablue.Variable.getValue",0.5486393074057917,"deltablue.ScaleConstraint.recalculate",0.48712011901166624,"deltablue.Planner.makePlan",0.4664273010972786,"som.Vector.lambda$remove$0",0.43622697224925333,"deltablue.AbstractConstraint.satisfy",0.391485744326253,"som.Vector.removeFirst",0.3624039461763028
50_2_Towers_Slowdown.jfr,50,2,Towers,Slowdown,"Towers.popDiskFrom",32.80790435325125,"Towers.pushDisk",21.185652987687646,"Towers$TowersDisk.setNext",18.98419893301417,"Towers.moveDisks",16.66560562268427,"Towers.moveTopDisk",8.515514585110582,"Towers$TowersDisk.getSize",1.769821362635124,"Towers.buildTowerAt",0.035651077808477316,"Towers.benchmark",0.007639516673245139,"java.lang.Integer.valueOf",0.0038197583366225696,"java.lang.StringConcatHelper.mix",0.0025465055577483797,"jdk.jfr.internal.PlatformRecorder.periodicTask",0.0025465055577483797,"java.lang.invoke.DirectMethodHandle.internalMemberName",0.0012732527788741899,"java.nio.Buffer.<init>",0.0012732527788741899,"java.lang.Integer.getChars",0.0012732527788741899,"java.lang.StringConcatHelper.newArray",0.0012732527788741899,"java.util.concurrent.locks.AbstractQueuedSynchronizer.release",0.0012732527788741899,"java.util.Objects.checkIndex",0.0012732527788741899,"Towers.verifyResult",0.0012732527788741899,"java.nio.Buffer.limit",0.0012732527788741899,"java.lang.invoke.DelegatingMethodHandle$Holder.reinvoke_L",0.0012732527788741899
150_3_Queens_NoSlowdown.jfr,150,3,Queens,NoSlowdown,"Queens.getRowColumn",55.82720529716996,"Queens.placeQueen",30.694298538821506,"Queens.setRowColumn",10.919046254735301,"Queens.queens",1.9418711998217297,"java.util.Arrays.fill",0.5602775920797122,"Queens.benchmark",0.012733581638175277,"Benchmark.innerBenchmarkLoop",0.012733581638175277,"sun.nio.cs.StreamEncoder.implWrite",0.006366790819087639,"Run.measure",0.0031833954095438193,"java.util.zip.ZipUtils.LG",0.0031833954095438193,"java.lang.StringConcatHelper.prepend",0.0031833954095438193,"java.lang.Boolean.booleanValue",0.0031833954095438193,"java.lang.StringConcatHelper.mix",0.0031833954095438193,"java.lang.StringCoding.implEncodeAsciiArray",0.0031833954095438193,"java.lang.invoke.MethodHandles$Lookup$ClassDefiner.defineClass",0.0031833954095438193,"Run.printResult",0.0031833954095438193,"null",null,"null",null,"null",null,"null",null
150_9_Json_Slowdown.jfr,150,9,Json,Slowdown,"java.lang.String.equals",36.74462140658904,"java.lang.StringLatin1.toBytes",10.684857681780146,"json.JsonPureStringParser.read",8.315014678560791,"java.lang.String.valueOf",7.025854122051878,"json.JsonPureStringParser.readStringInternal",3.6660946518982853,"json.JsonPureStringParser.subStringFromTo",3.5739104536880766,"som.Vector.append",2.5003190991476507,"json.JsonPureStringParser.isWhiteSpace",2.1698742040249037,"som.Vector.<init>",2.0209612684545673,"java.lang.String.isLatin1",1.8153195955241026,"java.lang.AbstractStringBuilder.<init>",1.6522244756137339,"json.JsonPureStringParser.endCapture",1.5912410829515962,"java.lang.AbstractStringBuilder.append",1.5472763114974968,"json.JsonPureStringParser.readValue",1.4919657925713716,"java.lang.StringLatin1.charAt",1.1232289997305385,"java.lang.AbstractStringBuilder.ensureCapacityInternal",1.1175561259945257,"json.JsonPureStringParser.isDigit",1.0665002623704103,"java.lang.String.hashCode",1.0452269858603622,"java.lang.Object.clone",1.0111897434442851,"json.JsonPureStringParser.readArray",0.9658067535561826
50_9_DeltaBlue_NoSlowdown.jfr,50,9,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",56.22478567826525,"deltablue.Plan.execute",9.537317196167422,"deltablue.EqualityConstraint.execute",5.413724995797613,"deltablue.ScaleConstraint.execute",2.788283745167255,"som.Vector.forEach",2.331274163724996,"java.util.Vector.elementData",2.273491343082871,"deltablue.Planner$$Lambda+0x00007feb1c00f2d0.1238959340.apply",2.0055891746512016,"java.util.Vector.add",1.508656917128929,"deltablue.Planner.addPropagate",1.4855437888720793,"som.Vector.append",1.3951924693225752,"java.util.Vector$Itr.checkForComodification",1.2123886367456715,"deltablue.ScaleConstraint.recalculate",0.9991174987392838,"som.Vector.lambda$remove$0",0.794251134644478,"jdk.internal.misc.Unsafe.allocateInstance",0.7826945705160531,"deltablue.AbstractConstraint.satisfy",0.75642965204236,"deltablue.Planner$$Lambda+0x00007feb1c014630.776700275.apply",0.7406707009581441,"som.Vector.<init>",0.6482181879307446,"deltablue.BinaryConstraint.getOutput",0.6145990922844176,"deltablue.Planner.projectionTest",0.5914859640275676,"deltablue.Planner.removePropagateFrom",0.5851823835938813
100_6_Towers_NoSlowdown.jfr,100,6,Towers,NoSlowdown,"Towers.popDiskFrom",32.30531222374026,"Towers.pushDisk",20.10166358595194,"Towers$TowersDisk.setNext",18.540544884674112,"Towers.moveDisks",17.885558145141847,"Towers.moveTopDisk",7.389697018403922,"Towers$TowersDisk.getSize",3.664711082536366,"Towers.buildTowerAt",0.06027485333119023,"Towers.benchmark",0.016073294221650727,"java.lang.Integer.valueOf",0.010045808888531705,"Towers.verifyResult",0.004018323555412682,"java.lang.StringLatin1.getChars",0.002009161777706341,"jdk.internal.org.objectweb.asm.AnnotationWriter.computeAnnotationsSize",0.002009161777706341,"sun.nio.cs.StreamEncoder.implWrite",0.002009161777706341,"java.lang.Integer.getChars",0.002009161777706341,"java.util.concurrent.locks.ReentrantLock.lock",0.002009161777706341,"java.io.BufferedOutputStream.growIfNeeded",0.002009161777706341,"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic",0.002009161777706341,"jdk.internal.org.objectweb.asm.Frame.execute",0.002009161777706341,"java.io.BufferedWriter.implWrite",0.002009161777706341,"java.lang.invoke.MemberName.allFlagsSet",0.002009161777706341
150_8_Havlak_Slowdown.jfr,150,8,Havlak,Slowdown,"som.Vector.hasSome",37.383799575606446,"som.Vector.<init>",19.222175643613138,"havlak.HavlakLoopFinder.findLoops",7.418675909399323,"som.Vector.append",5.575027334920848,"som.Vector.forEach",3.298341753497357,"havlak.HavlakLoopFinder.doDFS",2.798317984000968,"havlak.HavlakLoopFinder.stepD",2.070107049168284,"havlak.HavlakLoopFinder$5.apply",1.908906646383363,"havlak.UnionFindNode.initNode",1.8419198838319886,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.3375743877193818,"som.Vector.at",1.2139730064955552,"havlak.UnionFindNode.findSet",0.965041553401415,"som.Vector.size",0.9382468483808651,"havlak.HavlakLoopFinder.identifyEdges",0.8777426757538171,"jdk.internal.misc.Unsafe.allocateInstance",0.8518123160565109,"havlak.HavlakLoopFinder$2.apply",0.7696995103483744,"som.Dictionary.atPut",0.7243213808780884,"som.Set.<init>",0.660791999619688,"havlak.HavlakLoopFinder$1.apply",0.6452337838013043,"som.Dictionary.getBucket",0.5894835104520958
150_2_Richards_Slowdown.jfr,150,2,Richards,Slowdown,"richards.Scheduler.schedule",24.341293867025453,"richards.TaskControlBlock.runTask",21.728893373696604,"richards.Scheduler$HandlerProcessFunction.apply",8.979706245094741,"richards.TaskState.isTaskHoldingOrWaiting",7.717232873640543,"richards.Scheduler$DeviceProcessFunction.apply",5.719251037111784,"richards.Packet.setLink",4.677654445565646,"richards.Scheduler.findTask",3.243637179055948,"richards.TaskControlBlock.addInputAndCheckPriority",3.0855477071420565,"richards.TaskState.isWaitingWithPacket",2.1885861643682025,"richards.TaskControlBlock.getIdentity",2.0204058750981053,"richards.DeviceTaskDataRecord.setPending",1.7389841910528085,"richards.HandlerTaskDataRecord.deviceIn",1.5147438053593452,"richards.Scheduler$IdleProcessFunction.apply",1.3958964009418096,"richards.Scheduler.queuePacket",1.3532907276600517,"richards.RBObject.append",1.043838995403072,"richards.Packet.getDatum",1.0258997645475951,"richards.IdleTaskDataRecord.setControl",0.8588406772059648,"richards.Scheduler$WorkerProcessFunction.apply",0.8319318309227492,"richards.HandlerTaskDataRecord.deviceInAdd",0.7242964457898867,"richards.TaskState.setTaskHolding",0.7220540419329521
100_1_Queens_NoSlowdown.jfr,100,1,Queens,NoSlowdown,"Queens.getRowColumn",56.13215097480552,"Queens.placeQueen",29.954861222268462,"Queens.setRowColumn",11.195057143771809,"Queens.queens",2.0680603130902457,"java.util.Arrays.fill",0.5634343887057016,"Queens.benchmark",0.025610654032077344,"Benchmark.innerBenchmarkLoop",0.019207990524058006,"Queens.verifyResult",0.009603995262029003,"java.io.PrintStream.implWrite",0.003201331754009668,"java.util.concurrent.ConcurrentHashMap.computeIfAbsent",0.003201331754009668,"java.lang.Boolean.booleanValue",0.003201331754009668,"jdk.internal.org.objectweb.asm.MethodWriter.<init>",0.003201331754009668,"java.lang.String.indexOf",0.003201331754009668,"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic",0.003201331754009668,"jdk.jfr.events.ExceptionStatisticsEvent.commit",0.003201331754009668,"sun.nio.cs.StreamEncoder.lockedWrite",0.003201331754009668,"java.lang.String.startsWith",0.003201331754009668,"sun.nio.cs.StreamEncoder.growByteBufferIfNeeded",0.003201331754009668,"null",null,"null",null
50_1_Richards_Slowdown.jfr,50,1,Richards,Slowdown,"richards.Scheduler.schedule",23.431368953757012,"richards.TaskControlBlock.runTask",20.992702335985918,"richards.Scheduler$HandlerProcessFunction.apply",9.261432395760753,"richards.TaskState.isTaskHoldingOrWaiting",6.8612710403755175,"richards.Scheduler$DeviceProcessFunction.apply",5.614433972642928,"richards.Packet.setLink",4.446441013605193,"richards.TaskControlBlock.addInputAndCheckPriority",4.297920715831164,"richards.Scheduler.findTask",3.0089112178664417,"richards.Scheduler$IdleProcessFunction.apply",1.9967728922952803,"richards.TaskState.isWaitingWithPacket",1.9802706369870549,"richards.TaskControlBlock.getIdentity",1.971102717371374,"richards.HandlerTaskDataRecord.deviceIn",1.4742014742014742,"richards.DeviceTaskDataRecord.setPending",1.4687007224320656,"richards.IdleTaskDataRecord.setControl",1.2413363159631816,"richards.Scheduler$WorkerProcessFunction.apply",1.200997469654186,"richards.TaskControlBlock.getLink",0.9571308078770765,"richards.RBObject.append",0.940628552568851,"richards.Scheduler.queuePacket",0.9387949686457149,"richards.HandlerTaskDataRecord.deviceInAdd",0.894788954490447,"richards.TaskState.setTaskHolding",0.8691187795665407
50_3_List_Slowdown.jfr,50,3,List,Slowdown,"List.isShorterThan",59.6387578679631,"List$Element.getNext",32.69370080007727,"List.tail",7.175743331347896,"List.makeList",0.30586455029862036,"java.lang.Integer.valueOf",0.1038329657592685,"List$Element.length",0.04024533556560794,"List.benchmark",0.010463787247058065,"List.verifyResult",0.00724416040180943,"Benchmark.innerBenchmarkLoop",0.00724416040180943,"java.lang.StringCoding.implEncodeAsciiArray",0.002414720133936477,"java.io.BufferedWriter.implWrite",0.0016098134226243178,"Run.measure",8.049067113121589E-4,"jdk.jfr.internal.consumer.EventLog.isLogging",8.049067113121589E-4,"java.lang.StringConcatHelper.newArray",8.049067113121589E-4,"jdk.internal.misc.InternalLock.lock",8.049067113121589E-4,"jdk.jfr.events.ExceptionStatisticsEvent.commit",8.049067113121589E-4,"jdk.jfr.internal.periodic.PeriodicEvents.doPeriodic",8.049067113121589E-4,"java.lang.invoke.LambdaForm$MH+0x00007fec10011000.2136288211.invoke",8.049067113121589E-4,"java.lang.invoke.LambdaForm$MH+0x00007fec1000e000.1552978964.invoke",8.049067113121589E-4,"java.nio.CharBuffer.<init>",8.049067113121589E-4
50_9_List_Slowdown.jfr,50,9,List,Slowdown,"List.isShorterThan",60.300828122359306,"List$Element.getNext",31.823559236099378,"List.tail",7.41125248476947,"List.makeList",0.272821651898887,"java.lang.Integer.valueOf",0.1094505742131228,"List$Element.length",0.04426309986560113,"List.benchmark",0.010462187240960269,"Benchmark.innerBenchmarkLoop",0.010462187240960269,"List.verifyResult",0.0016095672678400413,"java.lang.String.checkBoundsOffCount",0.0016095672678400413,"java.lang.StringConcatHelper.mix",0.0016095672678400413,"jdk.jfr.internal.periodic.JVMEventTask.execute",8.047836339200206E-4,"java.lang.Integer.stringSize",8.047836339200206E-4,"jdk.internal.misc.InternalLock.lock",8.047836339200206E-4,"java.lang.invoke.MethodHandles$Lookup$ClassDefiner.defineClass",8.047836339200206E-4,"Run.printResult",8.047836339200206E-4,"java.nio.Buffer.flip",8.047836339200206E-4,"java.nio.CharBuffer.<init>",8.047836339200206E-4,"java.nio.ByteBuffer.arrayOffset",8.047836339200206E-4,"java.io.BufferedWriter.flushBuffer",8.047836339200206E-4
100_2_Json_NoSlowdown.jfr,100,2,Json,NoSlowdown,"java.lang.String.equals",39.40976397430172,"java.lang.StringLatin1.toBytes",10.148761466313946,"json.JsonPureStringParser.read",8.111450853746522,"java.lang.String.valueOf",7.987769265125228,"json.JsonPureStringParser.readStringInternal",3.136702511423369,"json.JsonPureStringParser.subStringFromTo",2.8481121379736836,"som.Vector.append",2.6247981585185696,"java.lang.String.isLatin1",2.5595217645239976,"som.Vector.<init>",2.1644278008726423,"java.lang.AbstractStringBuilder.append",2.1232006046655445,"json.JsonPureStringParser.isWhiteSpace",1.7212354416463393,"java.lang.AbstractStringBuilder.<init>",1.6009894527089703,"json.JsonPureStringParser.readValue",1.5941182533411207,"java.lang.String.hashCode",1.4189026694609546,"json.JsonPureStringParser.readDigit",0.944789913079328,"java.lang.Object.clone",0.8692067200329818,"json.JsonPureStringParser.readChar",0.8382863228776584,"java.lang.AbstractStringBuilder.ensureCapacityInternal",0.8073659257223349,"java.lang.StringLatin1.charAt",0.7867523276187859,"json.JsonPureStringParser.readArray",0.7867523276187859
100_1_Queens_Slowdown.jfr,100,1,Queens,Slowdown,"Queens.getRowColumn",60.61757641562202,"Queens.placeQueen",21.439147172046194,"Queens.setRowColumn",16.51531602671668,"Queens.queens",1.0808409831211134,"java.util.Arrays.fill",0.3290231303260619,"Benchmark.innerBenchmarkLoop",0.003290231303260619,"Queens.benchmark",0.003290231303260619,"Queens.verifyResult",0.0016451156516303096,"java.lang.Integer.getChars",0.0016451156516303096,"sun.nio.cs.US_ASCII$Encoder.encodeArrayLoop",0.0016451156516303096,"java.lang.StringConcatHelper.newArray",0.0016451156516303096,"sun.nio.cs.StreamEncoder.lockedFlushBuffer",0.0016451156516303096,"java.lang.String.getChars",0.0016451156516303096,"java.lang.invoke.DirectMethodHandle$Holder.invokeStatic",0.0016451156516303096,"null",null,"null",null,"null",null,"null",null,"null",null,"null",null
50_6_DeltaBlue_Slowdown.jfr,50,6,DeltaBlue,Slowdown,"java.util.Vector$Itr.next",59.04293768974989,"deltablue.Plan.execute",8.626572213387307,"deltablue.EqualityConstraint.execute",4.4780974410871766,"deltablue.ScaleConstraint.execute",3.2918895474916874,"java.util.Vector.elementData",2.99624114500506,"som.Vector.forEach",2.4136186207893595,"java.util.Vector.add",1.5584791094405088,"deltablue.Planner$$Lambda+0x00007f5d3400f2d0.1238959340.apply",1.4623391643776205,"deltablue.Planner.addPropagate",1.2931906896053202,"som.Vector.append",1.2151221627873356,"java.util.Vector$Itr.checkForComodification",0.9801937256035854,"deltablue.Planner$$Lambda+0x00007f5d34014630.776700275.apply",0.8182738181292468,"deltablue.AbstractConstraint.satisfy",0.7669509903137198,"deltablue.Variable.getValue",0.683822466387162,"jdk.internal.misc.Unsafe.allocateInstance",0.6382824924100043,"som.Vector.lambda$remove$0",0.6353910654908197,"deltablue.ScaleConstraint.recalculate",0.6115367934075466,"deltablue.Planner.projectionTest",0.5761168136475351,"som.Vector.<init>",0.5631053925112043,"deltablue.Planner.removePropagateFrom",0.5363596935087466
150_6_DeltaBlue_NoSlowdown.jfr,150,6,DeltaBlue,NoSlowdown,"java.util.Vector$Itr.next",56.51287946078687,"deltablue.Plan.execute",9.594022676210878,"deltablue.EqualityConstraint.execute",5.165369141543445,"deltablue.ScaleConstraint.execute",2.696065625163279,"som.Vector.forEach",2.360624902032499,"java.util.Vector.elementData",2.3418151418569413,"deltablue.Planner$$Lambda+0x00007f482000f2d0.1238959340.apply",2.1223679398087674,"java.util.Vector.add",1.552850201159935,"deltablue.Planner.addPropagate",1.5058258007210406,"som.Vector.append",1.3668425727571971,"java.util.Vector$Itr.checkForComodification",1.1797899576780395,"deltablue.ScaleConstraint.recalculate",1.083651183447411,"som.Vector.lambda$remove$0",0.8244944876952818,"deltablue.Planner$$Lambda+0x00007f4820014630.776700275.apply",0.8056847275197241,"deltablue.AbstractConstraint.satisfy",0.7952348607555253,"jdk.internal.misc.Unsafe.allocateInstance",0.7262657401118136,"deltablue.Planner.projectionTest",0.629081979204765,"deltablue.BinaryConstraint.getOutput",0.5998223522650086,"som.Vector.<init>",0.595642405559329,"deltablue.Planner.removePropagateFrom",0.5371231516798161
150_8_Havlak_NoSlowdown.jfr,150,8,Havlak,NoSlowdown,"som.Vector.hasSome",36.87307400294761,"som.Vector.<init>",15.463802420615426,"som.Vector.append",6.591934259300611,"havlak.HavlakLoopFinder.findLoops",5.961100442141932,"havlak.UnionFindNode.initNode",3.3718904917154213,"som.Vector.forEach",3.3372783707739715,"som.Vector.at",2.3837702648385513,"havlak.HavlakLoopFinder.doDFS",2.1068732973069535,"havlak.HavlakLoopFinder$5.apply",1.9282300924478586,"havlak.HavlakLoopFinder$2.apply",1.7819659684694744,"som.Dictionary.at",1.5419141619400651,"havlak.HavlakLoopFinder.stepD",1.4983698807556607,"som.Vector.size",1.2906971551069626,"havlak.HavlakLoopFinder.lambda$stepEProcessNonBackPreds$1",1.068509669063463,"havlak.UnionFindNode.findSet",1.0606940288508775,"havlak.HavlakLoopFinder.identifyEdges",0.7904961815014961,"som.Dictionary.transferEntries",0.780447501228172,"som.Set.<init>",0.7302040998615515,"havlak.HavlakLoopFinder$1.apply",0.7223884596489661,"havlak.HavlakLoopFinder.isAncestor",0.7156893394667501
